order_name	family_name	genus_name	species_name	country	province	geographical_location	exactsite	FID	Shape *	ECO_CODE	ECOREGION	PROV_CODE	PROVINCE	RLM_CODE	REALM	ALT_CODE	ECO_CODE_X	Lat_Zone
Gobiiformes	Gobiidae	Trimma	Trimma erwani	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Trimma	Trimma taylori	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Amblyeleotris	Amblyeleotris marquesas	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, Mahitoa point, on southwest	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Amblyeleotris	Amblyeleotris marquesas	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, Mahitoa point, on southwest	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Anguilliformes	Ophichthidae	Schultzidia	Schultzidia johnstonensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, Mahitoa point, on southwest	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Trimma	Trimma taylori	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Trimma	Trimma taylori	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Priolepis	Priolepis nocturna	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Perciformes	Pomacanthidae	Paracentropyge	Paracentropyge multifasciata	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Perciformes	Chaetodontidae	Chaetodon	Chaetodon pelewensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Monacanthidae	Cantherhines	Cantherhines nukuhiva	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ovalentaria	Pomacentridae	Dascyllus	Dascyllus strasburgi	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Priolepis	Priolepis triops	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Priolepis	Priolepis triops	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota dorsimaculata	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Labriformes	Labridae	Pseudocheilinus	Pseudocheilinus octotaenia	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Labriformes	Labridae	Bodianus	Bodianus busellatus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, south of Baie Hanavave (Baie	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis leucura	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis leucura	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis leucura	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis leucura	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster marquesensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Balistidae	Xanthichthys	Xanthichthys auromarginatus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Monacanthidae	Cantherhines	Cantherhines nukuhiva	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Clupeiformes	Clupeidae	Sardinella	Sardinella marquesensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Anguilliformes	Muraenidae	Enchelynassa	Enchelynassa canina	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota dorsimaculata	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island on nor	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Scorpaeniformes	Platycephalidae	Sunagocia	Sunagocia otaitensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Clupeiformes	Clupeidae	Sardinella	Sardinella marquesensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Trachiniformes	Creediidae	Crystallodytes	Crystallodytes enderburyensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Trachiniformes	Creediidae	Crystallodytes	Crystallodytes enderburyensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Labriformes	Labridae	Stethojulis	Stethojulis marquesensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Labriformes	Labridae	Stethojulis	Stethojulis marquesensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Hiva, northwest end of island, sma	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota deminuta	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island on nor	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota deminuta	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island on nor	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Pleurosicya	Pleurosicya labiata	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island on nor	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Valenciennea	Valenciennea helsdingenii	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island on nor	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Acanthuriformes	Acanthuridae	Naso	Naso lituratus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island on nor	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Labriformes	Labridae	Bodianus	Bodianus axillaris	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island on nor	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Labriformes	Labridae	Bodianus	Bodianus busellatus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island on nor	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster marquesensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island in Bai	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Spariformes	Lethrinidae	Monotaxis	Monotaxis grandoculis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island in Bai	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Balistidae	Sufflamen	Sufflamen fraenatum	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island in Bai	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Spariformes	Lethrinidae	Gnathodentex	Gnathodentex aureolineatus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island in Bai	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Monacanthidae	Cantherhines	Cantherhines nukuhiva	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island in Bai	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Ptereleotris	Ptereleotris heteroptera	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Huku, northwest side of island jus	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Ptereleotris	Ptereleotris heteroptera	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Huku, northwest side of island jus	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Ptereleotris	Ptereleotris heteroptera	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Huku, northwest side of island jus	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge fisheri	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Huku, northwest side of island jus	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Labriformes	Labridae	Stethojulis	Stethojulis marquesensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Huku, northwest side of island jus	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Kurtiformes	Apogonidae	Apogonichthys	Apogonichthys perdix	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Huku, northwest side of island jus	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Lophiiformes	Antennariidae	Abantennarius	Abantennarius nummifer	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Huku, northwest side of island jus	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster marquesensis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Hiva Oa, northeast end of island in Bai	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Labriformes	Labridae	Hemigymnus	Hemigymnus fasciatus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Huku, southwest side of island on	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Perciformes	Serranidae	Epinephelus	Epinephelus irroratus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Fatu Huku, southwest side of island on	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Blenniiformes	Blenniidae	Ecsenius	Ecsenius midas	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Ua Huka, northeast end of island at Koh	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ovalentaria	Pomacentridae	Abudefduf	Abudefduf conformis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Ua Huka, northeast end of island at Koh	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis flavapicis	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Ua Huka, northeast end of island at Koh	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ovalentaria	Pomacentridae	Lepidozygus	Lepidozygus tapeinosoma	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Ua Huka, northeast end of island at Koh	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Anguilliformes	Muraenidae	Gymnothorax		French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Ua Huka, northeast end of island at Koh	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Labriformes	Labridae	Pseudodax	Pseudodax moluccanus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, Ua Huka, northeast part of island at Mo	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Gobiiformes	Gobiidae	Trimma	Trimma woutsi	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Blenniiformes	Blenniidae	Ecsenius	Ecsenius midas	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Blenniiformes	Blenniidae	Ecsenius	Ecsenius midas	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Ostraciidae	Ostracion	Ostracion meleagris	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Ostraciidae	Ostracion	Ostracion meleagris	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ovalentaria	Pomacentridae	Plectroglyphidodon	Plectroglyphidodon lacrymatus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge loricula	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge loricula	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge loricula	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Labriformes	Labridae	Anampses	Anampses melanurus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Perciformes	Chaetodontidae	Chaetodon	Chaetodon trichrous	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Kurtiformes	Apogonidae	Ostorhinchus	Ostorhinchus relativus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Callionymiformes	Callionymidae	Synchiropus	Synchiropus ocellatus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Perciformes	Cirrhitidae	Paracirrhites	Paracirrhites forsteri	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Tetraodontiformes	Balistidae	Balistapus	Balistapus undulatus	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis abrupta	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Ophidiiformes	Ophidiidae	Brotula	Brotula multibarbata	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Scorpaeniformes	Scorpaenidae	Sebastapistes	Sebastapistes strongia	French Polynesia	Marquesas Islands	Marquesas Islands	Marquesas, southern tip of Mohotane Island in chan	192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Blenniiformes	Blenniidae	Alticus	Alticus simplicirrus	French Polynesia	Marquesas Islands	Marquesas Islands		192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
Blenniiformes	Blenniidae	Alticus	Alticus simplicirrus	French Polynesia	Marquesas Islands	Marquesas Islands		192	Polygon	20162	Marquesas	41	Marquesas	7	Eastern Indo-Pacific	157	162	Tropical
